request_id,purchase_type,amount,department,request_date,approval_route,total_time_hours,return_count,rejection_reason,clarification_count,final_status
10765,Юридическая,125944.38,Sales,2026-10-23,Manager → Finance → Legal → Procurement,41.99,0,,1,Одобрена
10647,Простая,23973.96,HR,2026-10-23,Manager → Procurement,2.66,0,,1,Одобрена
10107,Простая,14627.84,IT,2026-10-24,Manager → Procurement,11.31,0,,0,Одобрена
10126,Простая,6228.55,IT,2026-10-24,Manager → Procurement,8.47,0,,0,Одобрена
12740,IT,71999.71,Sales,2026-10-24,Manager → IT → Finance → Procurement,55.51,0,,0,Одобрена
12418,IT,300000.0,Operations,2026-10-24,Manager → IT → Finance → Procurement,11.46,0,,0,Одобрена
10989,Простая,21977.91,Administration,2026-10-24,Manager → Procurement,5.38,0,,0,Одобрена
13400,IT,204581.73,Operations,2026-10-24,Manager → IT → Finance → Procurement,22.8,0,,0,Одобрена
14821,IT,144988.86,Operations,2026-10-24,Manager → IT → Finance → Procurement,32.56,1,,2,Одобрена
13816,Простая,15719.34,Marketing,2026-10-24,Manager → Procurement,4.07,0,,0,Одобрена
10969,IT,84262.94,HR,2026-10-24,Manager → IT → Finance → Procurement,73.22,2,,6,Одобрена
13941,Простая,7557.6,IT,2026-10-24,Manager → Procurement,10.12,0,,0,Одобрена
12745,Простая,25376.55,Operations,2026-10-25,Manager → Procurement,5.35,0,,0,Одобрена
13799,Простая,18155.2,IT,2026-10-25,Manager → Procurement,9.71,0,,0,Одобрена
10225,Простая,21848.08,Sales,2026-10-25,Manager → Procurement,12.12,0,,0,Одобрена
13832,IT,135222.44,HR,2026-10-25,Manager → IT → Finance → Procurement,17.65,0,,0,Одобрена
12192,IT,96763.29,Marketing,2026-10-25,Manager → IT → Finance → Procurement,32.48,0,,0,Одобрена
11296,Простая,44806.87,Operations,2026-10-25,Manager → Procurement,7.27,0,Недостаточно бюджета,1,Отклонена
11584,Простая,24111.55,IT,2026-10-25,Manager → Procurement,5.76,0,,0,Одобрена
11366,IT,94213.45,Sales,2026-10-25,Manager → IT → Finance → Procurement,42.33,1,,2,В процессе
11085,Юридическая,1639033.21,IT,2026-10-25,Manager → Finance → Legal → Procurement,100.28,1,,3,Одобрена
14335,IT,59125.65,Finance,2026-10-25,Manager → IT → Finance → Procurement,25.12,0,,0,Одобрена
10601,Простая,12224.23,Sales,2026-10-25,Manager → Procurement,30.3,2,,5,Одобрена
12639,IT,82132.78,HR,2026-10-25,Manager → IT → Finance → Procurement,31.19,0,,1,Одобрена
13433,Юридическая,148327.52,Operations,2026-10-25,Manager → Finance → Legal → Procurement,86.06,0,,0,Одобрена
10209,Простая,14628.29,IT,2026-10-25,Manager → Procurement,6.27,0,,0,Одобрена
14439,Простая,19270.78,Sales,2026-10-25,Manager → Procurement,10.8,0,,1,Одобрена
14561,Юридическая,642858.07,Finance,2026-10-25,Manager → Finance → Legal → Procurement,37.38,0,,0,Одобрена
11223,Юридическая,258576.35,HR,2026-10-25,Manager → Finance → Legal → Procurement,79.41,0,,0,В процессе
14071,Простая,13726.63,Marketing,2026-10-25,Manager → Procurement,1.51,0,,0,Одобрена
12938,Простая,9925.61,Marketing,2026-10-25,Manager → Procurement,3.54,0,,0,В процессе
12838,Простая,17009.25,Finance,2026-10-25,Manager → Procurement,8.12,0,,0,Одобрена
11896,Простая,4827.46,IT,2026-10-26,Manager → Procurement,17.7,0,,0,Одобрена
11717,Простая,18232.36,Finance,2026-10-26,Manager → Procurement,4.3,0,Недостаточно бюджета,0,Отклонена
10589,Простая,5491.93,Sales,2026-10-26,Manager → Procurement,14.46,0,,0,Одобрена
11488,Простая,14462.52,Finance,2026-10-26,Manager → Procurement,5.32,0,,1,Одобрена
14252,Простая,5292.5,Marketing,2026-10-26,Manager → Procurement,11.98,0,,0,Одобрена
11306,Юридическая,100000.0,IT,2026-10-26,Manager → Finance → Legal → Procurement,69.26,1,,2,Одобрена
11427,Простая,23101.46,IT,2026-10-26,Manager → Procurement,4.7,0,,0,Одобрена
11091,Простая,50000.0,IT,2026-10-26,Manager → Procurement,3.39,0,,0,В процессе
12309,IT,51844.75,IT,2026-10-26,Manager → IT → Finance → Procurement,40.49,0,,1,Одобрена
11150,Юридическая,332496.3,Finance,2026-10-26,Manager → Finance → Legal → Procurement,14.14,0,,0,Одобрена
11859,Простая,4948.31,Marketing,2026-10-26,Manager → Procurement,4.62,0,,0,Одобрена
11746,IT,100512.97,IT,2026-10-26,Manager → IT → Finance → Procurement,39.65,0,,0,Одобрена
11833,Простая,20551.73,Marketing,2026-10-26,Manager → Procurement,6.35,0,,1,Одобрена
10768,Простая,11918.24,HR,2026-10-26,Manager → Procurement,1.0,0,,0,Одобрена
12751,Простая,6760.66,Operations,2026-10-26,Manager → Procurement,5.4,0,Не согласовано руководителем,0,Отклонена
12826,IT,52081.31,Marketing,2026-10-27,Manager → IT → Finance → Procurement,17.09,0,,0,Одобрена
13398,Простая,5780.7,Operations,2026-10-27,Manager → Procurement,9.75,0,,1,Одобрена
14988,Простая,18224.83,Operations,2026-10-27,Manager → Procurement,5.03,0,,1,Одобрена
13998,Простая,3963.75,Sales,2026-10-27,Manager → Procurement,15.81,0,,0,Одобрена
13463,Простая,6839.65,Finance,2026-10-27,Manager → Procurement,14.02,0,,0,Одобрена
12423,IT,120654.67,Marketing,2026-10-27,Manager → IT → Finance → Procurement,57.45,2,,3,Одобрена
10045,IT,61848.85,Marketing,2026-10-27,Manager → IT → Procurement → Finance,43.94,0,,0,Одобрена
14891,Простая,16911.4,HR,2026-10-27,Manager → Procurement,13.96,0,,1,Одобрена
10474,Простая,15272.81,Marketing,2026-10-27,Manager → Procurement,1.0,0,,0,Одобрена
12787,IT,99659.98,Finance,2026-10-27,Manager → IT → Finance → Procurement,34.52,1,,3,Одобрена
12789,Юридическая,190418.65,Sales,2026-10-27,Manager → Finance → Legal → Procurement,90.96,1,,1,Одобрена
12490,IT,154272.95,IT,2026-10-27,Manager → IT → Finance → Procurement,46.22,0,,0,Одобрена
14306,Простая,7058.33,Sales,2026-10-27,Manager → Procurement,5.36,0,,1,Одобрена
12439,Простая,24651.69,Marketing,2026-10-28,Manager → Procurement,15.78,0,Некорректные данные,1,Отклонена
13474,Простая,50000.0,IT,2026-10-28,Manager → Procurement,5.65,0,,0,Одобрена
10863,IT,71668.9,HR,2026-10-28,Manager → IT → Finance → Procurement,31.08,0,,1,Одобрена
11528,Простая,8339.96,IT,2026-10-28,Manager → Procurement,2.67,0,,0,Одобрена
13250,Простая,6193.75,IT,2026-10-28,Manager → Procurement,6.07,0,,0,Одобрена
10722,Простая,9956.03,IT,2026-10-28,Manager → Procurement,10.91,0,,0,Одобрена
14965,Простая,5791.24,IT,2026-10-28,Manager → Procurement,1.0,0,,0,Одобрена
14488,Простая,15687.92,Sales,2026-10-28,Manager → Procurement,10.36,0,,1,Одобрена
13485,IT,107094.46,Operations,2026-10-29,Manager → IT → Finance → Procurement,24.55,0,,1,Одобрена
13123,Простая,21507.12,Finance,2026-10-29,Manager → Finance → Procurement,48.4,2,,5,Одобрена
11065,Простая,32185.59,Marketing,2026-10-29,Manager → Finance → Procurement,10.16,0,,0,Одобрена
12722,IT,245016.74,Operations,2026-10-29,Manager → IT → Finance → Procurement,50.72,1,,1,Одобрена
10336,IT,84901.77,Operations,2026-10-29,Manager → IT → Finance → Procurement,35.69,0,,0,Одобрена
14278,Юридическая,815409.97,IT,2026-10-29,Manager → Finance → Legal → Procurement,56.63,0,,0,Одобрена
12913,IT,142901.31,Sales,2026-10-29,Manager → IT → Finance → Procurement,42.15,0,,0,Одобрена
13693,Простая,9503.36,IT,2026-10-29,Manager → Procurement,4.37,0,,1,В процессе
13605,Юридическая,278072.4,Finance,2026-10-29,Manager → Finance → Legal → Procurement,63.92,0,,0,Одобрена
13021,Простая,5831.46,IT,2026-10-29,Manager → Finance → Procurement,23.84,0,,0,В процессе
12468,IT,108065.81,IT,2026-10-29,Manager → Finance → IT → Procurement,26.07,0,,1,Одобрена
11937,Простая,16647.94,Administration,2026-10-29,Manager → Procurement,17.57,0,,0,Одобрена
10284,Простая,17763.37,Sales,2026-10-29,Manager → Procurement,9.7,0,,0,Одобрена
12056,Простая,10450.18,Sales,2026-10-29,Manager → Procurement,25.0,1,,1,Одобрена
10700,Простая,8278.96,IT,2026-10-30,Manager → Procurement,13.03,0,,0,Одобрена
12330,Простая,7999.64,Sales,2026-10-30,Manager → Procurement,17.02,0,,0,Одобрена
10176,Простая,22153.28,IT,2026-10-30,Manager → Procurement,14.62,1,,1,В процессе
10447,Юридическая,664506.16,Operations,2026-10-30,Manager → Finance → Legal → Procurement,106.68,2,,3,Одобрена
11992,IT,68884.41,Marketing,2026-10-30,Manager → IT → Finance → Procurement,27.12,0,,1,Одобрена
11374,IT,114344.28,Finance,2026-10-30,Manager → IT → Finance → Procurement,21.71,0,Технические требования не соблюдены,0,Отклонена
12658,IT,266744.55,Operations,2026-10-30,Manager → IT → Finance → Procurement,64.85,0,,1,Одобрена
13359,IT,70896.99,Operations,2026-10-30,Manager → IT → Finance → Procurement,36.48,0,,1,Одобрена
12691,Юридическая,804693.2,IT,2026-10-30,Manager → Finance → Legal → Procurement,38.83,0,Юридические риски,0,Отклонена
12333,IT,132564.59,Sales,2026-10-30,Manager → IT → Finance → Procurement,47.23,2,,5,Одобрена
11422,Простая,31488.93,Sales,2026-10-31,Manager → Procurement,8.82,0,,0,Одобрена
12355,Простая,14330.78,Sales,2026-10-31,Manager → Procurement,1.0,0,Не согласовано руководителем,0,Отклонена
13151,Простая,27414.48,Sales,2026-10-31,Manager → Procurement,1.0,0,,0,Одобрена
11136,Простая,15012.64,Marketing,2026-10-31,Manager → Procurement,2.13,0,,0,Одобрена
13142,Простая,13646.34,Marketing,2026-10-31,Manager → Procurement,5.19,0,,0,Одобрена
11364,Простая,5906.13,IT,2026-10-31,Manager → Procurement,7.59,0,,0,Одобрена
13733,IT,192964.06,Sales,2026-10-31,Manager → IT → Finance → Procurement,38.31,0,,1,Одобрена
10559,IT,116533.02,Finance,2026-10-31,Manager → IT → Finance → Procurement,46.82,0,,0,Одобрена
13764,Простая,13074.51,Finance,2026-10-31,Manager → Procurement,1.0,0,,0,Одобрена
11209,Простая,50000.0,IT,2026-10-31,Manager → Procurement,6.42,0,,0,Одобрена
10345,IT,157037.49,Marketing,2026-10-31,Manager → IT → Procurement → Finance,30.79,0,,0,Одобрена
10948,Юридическая,277510.97,Finance,2026-11-01,Manager → Finance → Legal → Procurement,40.55,0,,0,Одобрена
13227,IT,90915.34,Finance,2026-11-01,Manager → IT → Finance → Procurement,47.84,0,,1,В процессе
11725,Простая,13800.62,Sales,2026-11-01,Manager → Procurement,5.0,0,,0,Одобрена
13300,Простая,12658.25,Marketing,2026-11-01,Manager → Procurement,11.11,0,,1,Одобрена
13489,Простая,16836.35,Operations,2026-11-01,Manager → Procurement,17.31,0,,0,Одобрена
12455,IT,290352.77,Administration,2026-11-01,Manager → IT → Finance → Procurement,10.78,0,,0,Одобрена
12445,Простая,13179.38,IT,2026-11-01,Manager → Procurement,15.62,1,,2,Одобрена
11496,IT,300000.0,IT,2026-11-01,Manager → IT → Finance → Procurement,67.76,2,,6,В процессе
13860,Простая,8940.67,Marketing,2026-11-01,Manager → Procurement,5.99,0,,1,Одобрена
12854,Простая,34405.15,Sales,2026-11-01,Manager → Procurement,14.45,0,,0,Одобрена
14147,Простая,11813.37,Marketing,2026-11-01,Manager → Procurement,16.17,0,,1,Одобрена
11284,IT,110851.75,IT,2026-11-01,Manager → IT → Finance → Procurement,36.31,0,,0,Одобрена
14616,Простая,20892.26,Sales,2026-11-01,Manager → Procurement,12.54,0,,0,Одобрена
13737,Простая,2993.45,Sales,2026-11-01,Manager → Procurement,12.16,0,,1,Одобрена
14703,Простая,15444.15,Administration,2026-11-01,Manager → Procurement,19.52,1,,1,Одобрена
12582,IT,129752.09,Operations,2026-11-01,Manager → IT → Finance → Procurement,50.22,0,,1,Одобрена
13837,IT,80847.32,HR,2026-11-02,Manager → IT → Finance → Procurement,31.51,0,,0,Одобрена
11579,Юридическая,536401.35,Administration,2026-11-02,Manager → Finance → Legal → Procurement,91.73,0,,0,Одобрена
10529,IT,260008.06,Administration,2026-11-02,Manager → IT → Finance → Procurement,23.06,0,,0,Одобрена
13470,Юридическая,221056.23,Sales,2026-11-02,Manager → Finance → Legal → Procurement,57.09,0,,0,Одобрена
14904,Юридическая,314904.49,Sales,2026-11-02,Manager → Finance → Legal → Procurement,67.33,0,,0,Одобрена
13869,IT,47725.95,Sales,2026-11-02,Manager → IT → Finance → Procurement,39.83,1,,2,Одобрена
14487,IT,45238.61,HR,2026-11-02,Manager → IT → Finance → Procurement,42.88,0,,0,Одобрена
12902,Юридическая,1023718.86,HR,2026-11-02,Manager → Finance → Legal → Procurement,68.9,2,,5,Одобрена
10692,Юридическая,287257.39,IT,2026-11-02,Manager → Finance → Legal → Procurement,39.42,0,,0,Одобрена
10057,Простая,12433.17,Sales,2026-11-02,Manager → Procurement,12.15,0,,0,В процессе
10333,IT,98722.7,Marketing,2026-11-02,Manager → IT → Finance → Procurement,48.11,1,,3,Одобрена
10522,Простая,5708.4,Marketing,2026-11-02,Manager → Procurement,12.88,0,,0,Одобрена
13726,IT,90811.41,Administration,2026-11-02,Manager → IT → Finance → Procurement,70.12,2,,4,Одобрена
12794,Юридическая,556433.45,Sales,2026-11-03,Manager → Finance → Legal → Procurement,104.14,0,,0,Одобрена
10110,Юридическая,982846.78,Operations,2026-11-03,Manager → Finance → Legal → Procurement,34.67,0,,0,Одобрена
11514,IT,87707.2,Operations,2026-11-03,Manager → IT → Finance → Procurement,24.35,0,Недостаточно бюджета,0,Отклонена
12363,Простая,19740.78,Operations,2026-11-03,Manager → Procurement,14.9,0,,0,Одобрена
11133,Простая,19234.8,Finance,2026-11-03,Manager → Procurement,14.91,0,,1,Одобрена
13053,IT,41114.17,Administration,2026-11-03,Manager → IT → Finance → Procurement,30.68,0,,0,Одобрена
10495,IT,63410.34,Operations,2026-11-03,Manager → IT → Finance → Procurement,32.19,0,,0,Одобрена
14882,IT,70255.93,IT,2026-11-04,Manager → IT → Finance → Procurement,32.63,0,,1,В процессе
11277,Простая,8350.15,Marketing,2026-11-04,Manager → Procurement,4.31,0,,0,Одобрена
12313,Простая,13507.63,Sales,2026-11-04,Manager → Procurement,4.18,0,,0,Одобрена
11509,Простая,23341.09,HR,2026-11-04,Manager → Procurement,9.66,0,,1,Одобрена
14634,Простая,50000.0,Marketing,2026-11-04,Manager → Finance → Procurement,28.42,0,,1,Одобрена
11120,Юридическая,181587.22,IT,2026-11-04,Manager → Legal → Finance → Procurement,43.05,0,,1,Одобрена
11092,IT,66586.25,IT,2026-11-04,Manager → IT → Finance → Procurement,19.92,0,,0,Одобрена
12749,Простая,14526.32,Marketing,2026-11-04,Manager → Procurement,18.43,1,,3,Одобрена
13372,Простая,37922.19,Sales,2026-11-04,Manager → Procurement,9.96,0,,0,В процессе
13082,Простая,11654.58,HR,2026-11-04,Manager → Procurement,6.1,0,,0,Одобрена
14344,Простая,50000.0,Marketing,2026-11-04,Manager → Finance → Procurement,19.47,0,,0,Одобрена
12331,IT,135916.85,Marketing,2026-11-04,Manager → IT → Finance → Procurement,57.52,0,,0,Одобрена
14930,Простая,16756.36,Sales,2026-11-04,Manager → Procurement,28.95,1,,1,Одобрена
10545,Простая,8191.08,HR,2026-11-04,Manager → Procurement,13.62,0,,0,Одобрена
13430,IT,100943.83,HR,2026-11-04,Manager → IT → Finance → Procurement,45.73,0,,0,Одобрена
12713,Простая,18906.73,Sales,2026-11-04,Manager → Procurement,14.75,0,,0,Одобрена
13620,Юридическая,566563.58,Finance,2026-11-04,Manager → Finance → Legal → Procurement,26.31,0,,0,Одобрена
10453,IT,85945.98,Finance,2026-11-04,Manager → IT → Finance → Procurement,32.3,0,,0,Одобрена
12359,Юридическая,204702.36,Marketing,2026-11-05,Manager → Finance → Legal → Procurement,57.86,0,,1,В процессе
13370,Простая,24676.01,IT,2026-11-05,Manager → Procurement,6.71,0,,0,Одобрена
12991,IT,55895.23,HR,2026-11-05,Manager → IT → Finance → Procurement,14.06,0,Технические требования не соблюдены,0,Отклонена
10586,IT,120525.49,Administration,2026-11-05,Manager → IT → Finance → Procurement,10.23,1,,3,Одобрена
14973,Простая,8789.92,Administration,2026-11-05,Manager → Procurement,8.78,0,,0,Одобрена
14314,IT,86409.57,HR,2026-11-05,Manager → IT → Procurement → Finance,55.8,2,,5,Одобрена
13392,IT,73363.22,Sales,2026-11-05,Manager → IT → Finance → Procurement,41.38,0,,0,Одобрена
11489,Юридическая,496342.47,IT,2026-11-05,Manager → Finance → Legal → Procurement,37.78,0,,1,Одобрена
10967,Юридическая,435658.75,Operations,2026-11-05,Manager → Finance → Legal → Procurement,41.18,0,,0,Одобрена
12155,IT,77898.04,Operations,2026-11-05,Manager → IT → Finance → Procurement,26.75,1,,1,Одобрена
12960,Юридическая,1767160.58,Administration,2026-11-05,Manager → Finance → Legal → Procurement,65.49,0,,1,Одобрена
10268,Простая,13646.07,Operations,2026-11-05,Manager → Procurement,3.39,0,,0,Одобрена
13910,IT,42497.85,Marketing,2026-11-05,Manager → IT → Finance → Procurement,5.69,0,Технические требования не соблюдены,0,Отклонена
10564,IT,224568.02,IT,2026-11-05,Manager → IT → Finance → Procurement,43.68,0,,0,Одобрена
14979,IT,162900.94,IT,2026-11-05,Manager → IT → Finance → Procurement,32.49,0,,1,Одобрена
10664,Простая,17926.95,IT,2026-11-05,Manager → Procurement,3.51,0,,0,Одобрена
11843,Простая,7642.62,Finance,2026-11-06,Manager → Procurement,10.44,0,,1,Одобрена
13088,Простая,12327.88,IT,2026-11-06,Manager → Procurement,8.54,0,,0,В процессе
10632,IT,130978.47,IT,2026-11-06,Manager → IT → Finance → Procurement,14.55,0,,0,Одобрена
13122,Простая,17904.9,HR,2026-11-06,Manager → Procurement,5.57,0,,1,Одобрена
11400,Простая,17066.31,Operations,2026-11-06,Manager → Procurement,6.8,0,,0,Одобрена
13202,Юридическая,728841.76,Administration,2026-11-06,Manager → Finance → Legal → Procurement,9.92,0,,0,Одобрена
11990,Простая,20593.88,IT,2026-11-06,Manager → Procurement,5.05,0,,1,Одобрена
10894,Простая,15281.28,Operations,2026-11-06,Manager → Procurement,9.81,0,,1,Одобрена
10913,Юридическая,100000.0,Sales,2026-11-06,Manager → Finance → Legal → Procurement,79.04,0,,1,Одобрена
11009,IT,94780.79,Operations,2026-11-06,Manager → IT → Finance → Procurement,15.55,0,,0,Одобрена
12880,Простая,15901.2,Administration,2026-11-06,Manager → Finance → Procurement,19.05,0,,0,Одобрена
14515,Простая,6295.55,IT,2026-11-06,Manager → Procurement,11.79,0,,0,Одобрена
12039,IT,115108.05,Operations,2026-11-06,Manager → IT → Finance → Procurement,10.73,1,,2,В процессе
11368,Простая,18845.87,Marketing,2026-11-06,Manager → Procurement,10.64,0,,0,Одобрена
12868,IT,231489.99,IT,2026-11-06,Manager → IT → Finance → Procurement,55.58,0,,0,Одобрена
12080,Простая,14439.37,Administration,2026-11-06,Manager → Procurement,20.26,0,,1,Одобрена
13587,Простая,8238.63,IT,2026-11-06,Manager → Procurement,6.09,0,,1,Одобрена
12608,Простая,33978.67,IT,2026-11-06,Manager → Procurement,11.13,0,Некорректные данные,0,Отклонена
11561,Юридическая,840668.44,Sales,2026-11-07,Manager → Finance → Legal → Procurement,103.6,2,,3,Одобрена
12405,IT,139218.41,Sales,2026-11-07,Manager → IT → Finance → Procurement,5.38,0,,0,В процессе
12585,Простая,13727.42,HR,2026-11-07,Manager → Finance → Procurement,21.81,0,Недостаточно бюджета,0,Отклонена
10544,Юридическая,312900.13,HR,2026-11-07,Manager → Finance → Legal → Procurement,48.11,0,,1,Одобрена
12592,Юридическая,134690.61,Administration,2026-11-07,Manager → Finance → Legal → Procurement,1.0,0,,0,Одобрена
14649,Простая,37057.13,Marketing,2026-11-07,Manager → Procurement,10.75,0,,1,Одобрена
13824,Простая,50000.0,Finance,2026-11-07,Manager → Procurement,2.36,0,,0,Одобрена
11776,IT,50177.94,Sales,2026-11-07,Manager → IT → Finance → Procurement,24.81,0,,0,Одобрена
13431,IT,71216.1,IT,2026-11-07,Manager → IT → Finance → Procurement,14.56,0,,1,Одобрена
13701,Юридическая,1050707.66,Marketing,2026-11-08,Manager → Finance → Legal → Procurement,15.63,1,,2,Одобрена
12247,Простая,14096.14,Operations,2026-11-08,Manager → Procurement,1.6,0,,1,Одобрена
12495,Юридическая,332529.05,Operations,2026-11-08,Manager → Finance → Legal → Procurement,16.55,0,,0,Одобрена
12024,Простая,11390.69,Sales,2026-11-08,Manager → Procurement,5.73,0,,0,Одобрена
14864,IT,81654.25,Administration,2026-11-08,Manager → IT → Finance → Procurement,44.69,0,,1,Одобрена
10725,Простая,4076.98,Operations,2026-11-08,Manager → Procurement,6.62,0,,0,Одобрена
14402,IT,30000.0,Finance,2026-11-08,Manager → IT → Finance → Procurement,27.6,0,,0,Одобрена
14286,Простая,29678.88,IT,2026-11-09,Manager → Procurement,7.38,0,,0,Одобрена
12483,Простая,25882.98,HR,2026-11-09,Manager → Procurement,10.24,0,,0,В процессе
10775,Простая,15583.59,Marketing,2026-11-09,Manager → Procurement,4.47,0,,0,Одобрена
13986,Простая,19514.32,Finance,2026-11-09,Manager → Procurement,19.45,1,,3,Одобрена
12956,Простая,10582.03,Finance,2026-11-09,Manager → Procurement,7.43,0,,0,Одобрена
13230,Простая,26253.51,Finance,2026-11-09,Manager → Procurement,8.32,0,,0,В процессе
13684,Простая,50000.0,Operations,2026-11-09,Manager → Procurement,1.0,0,Некорректные данные,0,Отклонена
10783,Простая,16482.19,Sales,2026-11-09,Manager → Procurement,2.4,0,,1,Одобрена
10365,IT,86997.1,Operations,2026-11-09,Manager → IT → Finance → Procurement,38.72,0,,0,Одобрена
12067,IT,107813.8,Finance,2026-11-09,Manager → Finance → IT → Procurement,59.61,0,,0,Одобрена
12533,IT,125174.63,Sales,2026-11-09,Manager → IT → Finance → Procurement,26.58,1,,1,Одобрена
13902,IT,119069.64,Administration,2026-11-09,Manager → IT → Finance → Procurement,79.15,2,,5,Одобрена
11193,Юридическая,550722.43,IT,2026-11-09,Manager → Finance → Procurement → Legal,47.69,0,,0,Одобрена
12895,Юридическая,216483.49,Sales,2026-11-09,Manager → Finance → Legal → Procurement,58.03,1,Некорректные данные,1,Отклонена
11764,Простая,11743.62,Finance,2026-11-09,Manager → Procurement,1.0,0,,0,Одобрена
11258,IT,107415.33,IT,2026-11-09,Manager → IT → Finance → Procurement,16.55,0,,0,Одобрена
14962,Простая,11321.16,Sales,2026-11-10,Manager → Finance → Procurement,9.25,0,,0,Одобрена
13623,Простая,6374.37,IT,2026-11-10,Manager → Finance → Procurement,17.11,0,,1,Одобрена
14490,IT,97758.27,Administration,2026-11-10,Manager → IT → Finance → Procurement,28.14,0,,0,В процессе
13018,Простая,17756.77,Finance,2026-11-10,Manager → Procurement,10.11,0,,0,В процессе
12202,Юридическая,984250.11,Marketing,2026-11-10,Manager → Finance → Legal → Procurement,54.85,0,,1,Одобрена
10595,Простая,8829.2,HR,2026-11-10,Manager → Procurement,13.47,0,,0,Одобрена
13104,IT,86127.0,Finance,2026-11-10,Manager → IT → Finance → Procurement,8.82,0,,0,Одобрена
14640,Простая,39646.07,Marketing,2026-11-10,Manager → Procurement,6.4,0,,0,Одобрена
14623,IT,166657.06,Administration,2026-11-10,Manager → IT → Finance → Procurement,31.35,0,,0,Одобрена
14563,Простая,36167.33,IT,2026-11-10,Manager → Procurement,5.54,0,,0,Одобрена
12648,IT,173622.19,Sales,2026-11-10,Manager → IT → Procurement → Finance,48.22,0,,0,Одобрена
13502,IT,196961.05,Operations,2026-11-10,Manager → IT → Finance → Procurement,23.9,0,,0,Одобрена
13462,IT,65317.27,Finance,2026-11-10,Manager → IT → Finance → Procurement,52.97,1,,3,Одобрена
14169,IT,63688.77,IT,2026-11-10,Manager → IT → Finance → Procurement,29.98,0,,0,Одобрена
10707,IT,80891.46,Administration,2026-11-11,Manager → IT → Finance → Procurement,19.06,1,,2,Одобрена
11768,Простая,34412.51,Sales,2026-11-11,Manager → Procurement,1.0,0,,0,Одобрена
10228,IT,73316.67,IT,2026-11-11,Manager → Finance → IT → Procurement,20.9,0,,0,Одобрена
12570,Юридическая,252719.43,Administration,2026-11-11,Manager → Finance → Legal → Procurement,78.64,0,,1,В процессе
12274,IT,60818.66,Marketing,2026-11-11,Manager → IT → Finance → Procurement,58.71,2,,4,Одобрена
11423,Простая,15133.38,Finance,2026-11-11,Manager → Procurement,5.5,0,,0,Одобрена
12559,Простая,9049.99,Operations,2026-11-11,Manager → Procurement,10.75,1,,1,Одобрена
10218,Простая,18611.04,IT,2026-11-11,Manager → Procurement,9.39,0,,1,Одобрена
14925,Простая,10878.77,IT,2026-11-11,Manager → Procurement,3.39,0,,0,Одобрена
12153,IT,129517.7,Administration,2026-11-11,Manager → IT → Finance → Procurement,33.05,0,Недостаточно бюджета,0,Отклонена
10932,Простая,48041.62,Marketing,2026-11-11,Manager → Procurement,13.74,0,,0,Одобрена
14681,Юридическая,811502.32,HR,2026-11-11,Manager → Finance → Legal → Procurement,45.59,0,,1,Одобрена
13672,IT,111858.04,Marketing,2026-11-11,Manager → IT → Finance → Procurement,20.73,0,,1,В процессе
14683,IT,56357.24,Administration,2026-11-11,Manager → IT → Finance → Procurement,23.63,0,,1,Одобрена
13046,Юридическая,468847.05,Marketing,2026-11-11,Manager → Finance → Legal → Procurement,18.25,0,,1,Одобрена
13367,IT,40955.53,IT,2026-11-12,Manager → IT → Finance → Procurement,44.79,0,,1,Одобрена
10587,Простая,11372.85,HR,2026-11-12,Manager → Procurement,5.4,0,,0,В процессе
10195,Простая,16130.16,Operations,2026-11-12,Manager → Procurement,5.14,0,,0,Одобрена
13739,IT,182246.47,Operations,2026-11-12,Manager → IT → Finance → Procurement,18.26,0,,0,Одобрена
14198,Юридическая,208961.97,Marketing,2026-11-12,Manager → Finance → Procurement → Legal,102.45,0,,0,Одобрена
12368,Простая,10193.17,Operations,2026-11-12,Manager → Procurement,4.0,0,,1,Одобрена
13170,IT,106552.76,Sales,2026-11-12,Manager → IT → Finance → Procurement,26.72,0,,0,Одобрена
12070,IT,64585.54,Finance,2026-11-12,Manager → IT → Finance → Procurement,29.07,0,,1,Одобрена
11311,Простая,13481.32,IT,2026-11-12,Manager → Procurement,8.23,0,,1,Одобрена
14428,Простая,9478.52,Sales,2026-11-12,Manager → Procurement,1.0,0,,0,Одобрена
13327,Простая,14745.91,Finance,2026-11-12,Manager → Procurement,24.61,1,,1,Одобрена
11313,IT,98674.76,Administration,2026-11-12,Manager → IT → Finance → Procurement,58.66,0,,0,Одобрена
11600,Простая,25954.19,Sales,2026-11-13,Manager → Procurement,23.37,1,Недостаточно бюджета,3,Отклонена
12210,Простая,8004.72,HR,2026-11-13,Manager → Procurement,20.87,1,Недостаточно бюджета,2,Отклонена
11475,IT,90619.57,IT,2026-11-13,Manager → IT → Finance → Procurement,39.95,0,Технические требования не соблюдены,0,Отклонена
13875,Юридическая,738934.17,IT,2026-11-13,Manager → Finance → Legal → Procurement,46.72,0,,1,В процессе
14072,IT,98683.78,Marketing,2026-11-13,Manager → IT → Finance → Procurement,35.88,1,,2,Одобрена
12178,IT,62890.05,Administration,2026-11-13,Manager → IT → Finance → Procurement,27.4,0,,1,Одобрена
10425,IT,123631.65,Administration,2026-11-13,Manager → IT → Finance → Procurement,31.27,0,,0,Одобрена
14756,IT,85388.98,Sales,2026-11-13,Manager → Finance → IT → Procurement,22.09,0,,0,Одобрена
